2019-11-03T10:00:00Z,14,Preliminar,2019,11,3,7,RM,Cerrillos,Cerrillos,P
2019-11-03T11:00:00Z,14,Preliminar,2019,11,3,8,RM,Cerrillos,Cerrillos,P
2019-11-03T12:00:00Z,14,Preliminar,2019,11,3,9,RM,Cerrillos,Cerrillos,P
2019-11-03T13:00:00Z,21,Preliminar,2019,11,3,10,RM,Cerrillos,Cerrillos,P
2019-11-03T14:00:00Z,16,Preliminar,2019,11,3,11,RM,Cerrillos,Cerrillos,P
2019-11-03T15:00:00Z,11,Preliminar,2019,11,3,12,RM,Cerrillos,Cerrillos,P
2019-11-03T16:00:00Z,12,Preliminar,2019,11,3,13,RM,Cerrillos,Cerrillos,P
2019-11-03T17:00:00Z,17,Preliminar,2019,11,3,14,RM,Cerrillos,Cerrillos,P
2019-11-03T18:00:00Z,18,Preliminar,2019,11,3,15,RM,Cerrillos,Cerrillos,P
2019-11-03T19:00:00Z,22,Preliminar,2019,11,3,16,RM,Cerrillos,Cerrillos,P
2019-11-03T20:00:00Z,28,Preliminar,2019,11,3,17,RM,Cerrillos,Cerrillos,P
2019-11-03T21:00:00Z,15,Preliminar,2019,11,3,18,RM,Cerrillos,Cerrillos,P
2019-11-03T22:00:00Z,16,Preliminar,2019,11,3,19,RM,Cerrillos,Cerrillos,P
2019-11-03T23:00:00Z,9,Preliminar,2019,11,3,20,RM,Cerrillos,Cerrillos,P
2019-11-04T00:00:00Z,8,Preliminar,2019,11,3,21,RM,Cerrillos,Cerrillos,P
2019-11-04T01:00:00Z,5,Preliminar,2019,11,3,22,RM,Cerrillos,Cerrillos,P
2019-11-04T02:00:00Z,4,Preliminar,2019,11,3,23,RM,Cerrillos,Cerrillos,P
2019-11-04T03:00:00Z,4,Preliminar,2019,11,4,0,RM,Cerrillos,Cerrillos,P
2019-11-04T04:00:00Z,9,Preliminar,2019,11,4,1,RM,Cerrillos,Cerrillos,P
2019-11-04T05:00:00Z,6,Preliminar,2019,11,4,2,RM,Cerrillos,Cerrillos,P
2019-11-04T06:00:00Z,7,Preliminar,2019,11,4,3,RM,Cerrillos,Cerrillos,P
2019-11-04T07:00:00Z,4,Preliminar,2019,11,4,4,RM,Cerrillos,Cerrillos,P
2019-11-04T08:00:00Z,3,Preliminar,2019,11,4,5,RM,Cerrillos,Cerrillos,P
2019-11-04T09:00:00Z,10,Preliminar,2019,11,4,6,RM,Cerrillos,Cerrillos,P
2019-11-04T10:00:00Z,18,Preliminar,2019,11,4,7,RM,Cerrillos,Cerrillos,P
2019-11-04T11:00:00Z,19,Preliminar,2019,11,4,8,RM,Cerrillos,Cerrillos,P
2019-11-04T12:00:00Z,25,Preliminar,2019,11,4,9,RM,Cerrillos,Cerrillos,P
2019-11-04T13:00:00Z,25,Preliminar,2019,11,4,10,RM,Cerrillos,Cerrillos,P
2019-11-04T14:00:00Z,23,Preliminar,2019,11,4,11,RM,Cerrillos,Cerrillos,P
2019-11-04T15:00:00Z,22,Preliminar,2019,11,4,12,RM,Cerrillos,Cerrillos,P
2019-11-04T16:00:00Z,19,Preliminar,2019,11,4,13,RM,Cerrillos,Cerrillos,P
2019-11-04T17:00:00Z,16,Preliminar,2019,11,4,14,RM,Cerrillos,Cerrillos,P
2019-11-04T18:00:00Z,19,Preliminar,2019,11,4,15,RM,Cerrillos,Cerrillos,P
2019-11-04T19:00:00Z,9,Preliminar,2019,11,4,16,RM,Cerrillos,Cerrillos,P
2019-11-04T20:00:00Z,12,Preliminar,2019,11,4,17,RM,Cerrillos,Cerrillos,P
2019-11-04T21:00:00Z,13,Preliminar,2019,11,4,18,RM,Cerrillos,Cerrillos,P
2019-11-04T22:00:00Z,10,Preliminar,2019,11,4,19,RM,Cerrillos,Cerrillos,P
2019-11-04T23:00:00Z,14,Preliminar,2019,11,4,20,RM,Cerrillos,Cerrillos,P
2019-11-05T00:00:00Z,11,Preliminar,2019,11,4,21,RM,Cerrillos,Cerrillos,P
2019-11-05T01:00:00Z,22,Preliminar,2019,11,4,22,RM,Cerrillos,Cerrillos,P
2019-11-05T02:00:00Z,19,Preliminar,2019,11,4,23,RM,Cerrillos,Cerrillos,P
2019-11-05T03:00:00Z,20,Preliminar,2019,11,5,0,RM,Cerrillos,Cerrillos,P
2019-11-05T04:00:00Z,20,Preliminar,2019,11,5,1,RM,Cerrillos,Cerrillos,P
2019-11-05T05:00:00Z,15,Preliminar,2019,11,5,2,RM,Cerrillos,Cerrillos,P
2019-11-05T06:00:00Z,19,Preliminar,2019,11,5,3,RM,Cerrillos,Cerrillos,P
2019-11-05T07:00:00Z,16,Preliminar,2019,11,5,4,RM,Cerrillos,Cerrillos,P
2019-11-05T08:00:00Z,18,Preliminar,2019,11,5,5,RM,Cerrillos,Cerrillos,P
2019-11-05T09:00:00Z,27,Preliminar,2019,11,5,6,RM,Cerrillos,Cerrillos,P
2019-11-05T10:00:00Z,25,Preliminar,2019,11,5,7,RM,Cerrillos,Cerrillos,P
2019-11-05T11:00:00Z,32,Preliminar,2019,11,5,8,RM,Cerrillos,Cerrillos,P
2019-11-05T12:00:00Z,25,Preliminar,2019,11,5,9,RM,Cerrillos,Cerrillos,P
2019-11-05T14:00:00Z,26,Preliminar,2019,11,5,11,RM,Cerrillos,Cerrillos,P
2019-11-05T15:00:00Z,9,Preliminar,2019,11,5,12,RM,Cerrillos,Cerrillos,P
2019-11-05T16:00:00Z,14,Preliminar,2019,11,5,13,RM,Cerrillos,Cerrillos,P
2019-11-05T17:00:00Z,8,Preliminar,2019,11,5,14,RM,Cerrillos,Cerrillos,P
2019-11-05T18:00:00Z,10,Preliminar,2019,11,5,15,RM,Cerrillos,Cerrillos,P
2019-11-05T19:00:00Z,9,Preliminar,2019,11,5,16,RM,Cerrillos,Cerrillos,P
2019-11-05T20:00:00Z,9,Preliminar,2019,11,5,17,RM,Cerrillos,Cerrillos,P
2019-11-05T21:00:00Z,5,Preliminar,2019,11,5,18,RM,Cerrillos,Cerrillos,P
2019-11-05T22:00:00Z,7,Preliminar,2019,11,5,19,RM,Cerrillos,Cerrillos,P
2019-11-05T23:00:00Z,8,Preliminar,2019,11,5,20,RM,Cerrillos,Cerrillos,P
2019-11-06T00:00:00Z,9,Preliminar,2019,11,5,21,RM,Cerrillos,Cerrillos,P
2019-11-06T01:00:00Z,6,Preliminar,2019,11,5,22,RM,Cerrillos,Cerrillos,P
2019-11-06T02:00:00Z,14,Preliminar,2019,11,5,23,RM,Cerrillos,Cerrillos,P
2019-11-06T03:00:00Z,16,Preliminar,2019,11,6,0,RM,Cerrillos,Cerrillos,P
2019-11-06T04:00:00Z,12,Preliminar,2019,11,6,1,RM,Cerrillos,Cerrillos,P
2019-11-06T05:00:00Z,15,Preliminar,2019,11,6,2,RM,Cerrillos,Cerrillos,P
2019-11-06T06:00:00Z,10,Preliminar,2019,11,6,3,RM,Cerrillos,Cerrillos,P
2019-11-06T07:00:00Z,14,Preliminar,2019,11,6,4,RM,Cerrillos,Cerrillos,P
2019-11-06T08:00:00Z,14,Preliminar,2019,11,6,5,RM,Cerrillos,Cerrillos,P
2019-11-06T09:00:00Z,30,Preliminar,2019,11,6,6,RM,Cerrillos,Cerrillos,P
2019-11-06T10:00:00Z,14,Preliminar,2019,11,6,7,RM,Cerrillos,Cerrillos,P
2019-11-06T11:00:00Z,20,Preliminar,2019,11,6,8,RM,Cerrillos,Cerrillos,P
2019-11-06T12:00:00Z,14,Preliminar,2019,11,6,9,RM,Cerrillos,Cerrillos,P
2019-11-06T13:00:00Z,17,Preliminar,2019,11,6,10,RM,Cerrillos,Cerrillos,P
2019-11-06T14:00:00Z,23,Preliminar,2019,11,6,11,RM,Cerrillos,Cerrillos,P
2019-11-06T15:00:00Z,19,Preliminar,2019,11,6,12,RM,Cerrillos,Cerrillos,P
2019-11-06T16:00:00Z,10,Preliminar,2019,11,6,13,RM,Cerrillos,Cerrillos,P
2019-11-06T17:00:00Z,9,Preliminar,2019,11,6,14,RM,Cerrillos,Cerrillos,P
2019-11-06T18:00:00Z,8,Preliminar,2019,11,6,15,RM,Cerrillos,Cerrillos,P
2019-11-06T19:00:00Z,9,Preliminar,2019,11,6,16,RM,Cerrillos,Cerrillos,P
2019-11-06T20:00:00Z,9,Preliminar,2019,11,6,17,RM,Cerrillos,Cerrillos,P
2019-11-06T21:00:00Z,13,Preliminar,2019,11,6,18,RM,Cerrillos,Cerrillos,P
2019-11-06T22:00:00Z,12,Preliminar,2019,11,6,19,RM,Cerrillos,Cerrillos,P
2019-11-06T23:00:00Z,9,Preliminar,2019,11,6,20,RM,Cerrillos,Cerrillos,P
2019-11-07T00:00:00Z,7,Preliminar,2019,11,6,21,RM,Cerrillos,Cerrillos,P
2019-11-07T01:00:00Z,13,Preliminar,2019,11,6,22,RM,Cerrillos,Cerrillos,P
2019-11-07T02:00:00Z,8,Preliminar,2019,11,6,23,RM,Cerrillos,Cerrillos,P
2019-11-07T03:00:00Z,9,Preliminar,2019,11,7,0,RM,Cerrillos,Cerrillos,P
2019-11-07T04:00:00Z,7,Preliminar,2019,11,7,1,RM,Cerrillos,Cerrillos,P
2019-11-07T05:00:00Z,12,Preliminar,2019,11,7,2,RM,Cerrillos,Cerrillos,P
2019-11-07T06:00:00Z,16,Preliminar,2019,11,7,3,RM,Cerrillos,Cerrillos,P
2019-11-07T07:00:00Z,26,Preliminar,2019,11,7,4,RM,Cerrillos,Cerrillos,P
2019-11-07T08:00:00Z,23,Preliminar,2019,11,7,5,RM,Cerrillos,Cerrillos,P
2019-11-07T09:00:00Z,37,Preliminar,2019,11,7,6,RM,Cerrillos,Cerrillos,P
2019-11-07T10:00:00Z,17,Preliminar,2019,11,7,7,RM,Cerrillos,Cerrillos,P
2019-11-07T11:00:00Z,20,Preliminar,2019,11,7,8,RM,Cerrillos,Cerrillos,P
2019-11-07T12:00:00Z,16,Preliminar,2019,11,7,9,RM,Cerrillos,Cerrillos,P
2019-11-07T13:00:00Z,21,Preliminar,2019,11,7,10,RM,Cerrillos,Cerrillos,P
